artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
David Aaron Carpenter,0.4291054299889746,0.14316395534729864,5.458379272326351,-20.202502480705604,0.7298787210584344,0.06272417309812567,0.9531243109151076,0.5098719013506076,0.15777006615214995,0.44654751929437836,107.46861852260207,263629.0542998898,3.6689636163175305
David Soliz,0.3552585714285715,0.19828142857142855,5.514285714285714,-19.02492857142857,0.7571428571428571,0.03944428571428571,0.8734428571428574,0.8825285714285713,0.12881285714285717,0.13132,108.01798571428571,267725.0142857143,3.8285714285714287
De La Ghetto,0.7419251336898394,0.7848449197860964,5.9411764705882355,-5.859139037433153,0.5026737967914439,0.1751251336898395,0.17751925133689847,0.008801115401069518,0.2457893048128341,0.7055363636363633,113.11315508021384,185476.6256684492,3.9946524064171123
Dear John,0.6119000000000001,0.5740283018867917,5.005660377358491,-7.791337735849058,0.8452830188679246,0.1991462264150942,0.27436026000000013,0.1126425939999999,0.18484999999999993,0.44562471698113204,119.35611509433964,215433.21132075472,3.858490566037736
Delafe,0.5838461538461538,0.5635384615384615,5.384615384615385,-6.190153846153847,0.38461538461538464,0.0961,0.1776307692307692,0.0011598892307692309,0.1243,0.3086923076923076,114.59661538461538,193230.53846153847,3.923076923076923
Dexys,0.48653448275862055,0.6290086206896551,5.025862068965517,-9.562862068965515,0.7155172413793104,0.09896120689655177,0.30665199999999987,0.1442080123275862,0.3508474137931033,0.594465517241379,132.145025862069,261377.94827586206,3.939655172413793
Dirty Dancerz,0.6367058823529409,0.7492610294117648,5.981617647058823,-5.106955882352942,0.6985294117647058,0.05100147058823529,0.18712212499999992,0.003551224485294117,0.15504669117647057,0.5629393382352942,117.38328308823532,234570.76838235295,3.985294117647059
Dominique Blanc-Francard,0.5067235023041473,0.4043241935483872,5.709677419354839,-10.902995391705069,0.7119815668202765,0.053781336405529914,0.6788521889400926,0.0631793723732719,0.1538228110599078,0.5073133640552996,111.39787327188931,166203.69815668202,3.7672811059907834
Dr. Bone,0.568409691629956,0.7667775330396476,5.506607929515418,-7.234449339207051,0.6475770925110133,0.06695859030837006,0.15136458325991192,0.015511462687224677,0.19424581497797352,0.6971497797356829,124.78495594713651,216962.12334801763,3.951541850220264
ELHAE,0.5725833333333333,0.439125,5.083333333333333,-11.824083333333334,0.4166666666666667,0.2528708333333334,0.4767333333333334,0.024866434999999996,0.25028333333333336,0.40191249999999995,119.52233333333335,201378.16666666666,4.0
Eagle And The Worm,0.5067727272727273,0.6950454545454545,5.318181818181818,-6.364136363636363,0.7272727272727273,0.040604545454545456,0.055745681818181805,0.18276258090909092,0.1591136363636364,0.5222363636363635,116.36890909090909,281660.0909090909,3.9545454545454546
Eebz,0.7331428571428572,0.6645714285714285,3.7857142857142856,-6.197857142857143,0.42857142857142855,0.0836,0.19571428571428573,8.771428571428572e-06,0.12375714285714287,0.5661428571428572,117.42800000000004,191955.85714285713,4.071428571428571
Elias,0.4573713080168773,0.6878860759493673,5.772151898734177,-7.405953586497889,0.620253164556962,0.06379240506329116,0.33927949367088645,0.05344226691983123,0.4658194092827003,0.4622320675105487,112.86462869198316,299497.8143459916,4.0168776371308015
Elias Gould,0.5833,0.6188,5.1,-7.5649,0.5,0.04313,0.21200200000000002,0.010874797000000002,0.21591999999999997,0.5255,119.86150000000002,181826.2,3.7
Emilie Adams,0.724181818181818,0.6665757575757575,4.606060606060606,-7.717969696969696,0.42424242424242425,0.0499060606060606,0.11052842424242426,0.49022903030303033,0.1416090909090909,0.31541515151515165,115.48460606060607,291809.54545454547,4.0
Emma Smetana,0.7666666666666667,0.5980000000000001,4.166666666666667,-9.073888888888888,0.6666666666666666,0.25048888888888887,0.22136444444444445,0.007832055,0.2798333333333333,0.5002222222222222,130.23216666666667,156901.22222222222,3.9444444444444446
Endor,0.4605862068965517,0.7840689655172415,4.310344827586207,-5.774810344827586,0.7241379310344828,0.0532706896551724,0.14529751724137935,0.20023186948275862,0.29808275862068956,0.41727241379310354,129.99391379310342,274273.4137931034,3.913793103448276
Enea,0.6205660377358492,0.6218679245283021,4.339622641509434,-5.6666037735849075,0.6226415094339622,0.07448301886792452,0.3129716981132076,0.011911178867924527,0.14405849056603776,0.3545471698113206,123.29283018867923,207947.71698113208,4.018867924528302
Eugeniusz Bodo,0.6131250000000004,0.4031625000000001,4.65,-10.309325000000005,0.85,0.14954874999999998,0.9667749999999996,0.06553995537500001,0.26621875,0.653725,118.11453750000001,169749.875,3.8875
FACE,0.40295402298850574,0.8447701149425285,3.2988505747126435,-4.523804597701151,0.6551724137931034,0.07129310344827584,0.038872585057471265,0.00010173678160919543,0.18789080459770113,0.42086091954022997,140.25143678160921,206262.72413793104,3.8045977011494254
Faarrow,0.46664897260274024,0.3393948630136988,4.9006849315068495,-13.793623287671243,0.9195205479452054,0.07721969178082189,0.612176609589041,0.009108227071917809,0.30805034246575363,0.4673368150684932,113.50179623287686,218795.63356164383,3.796232876712329
Faustix,0.6618230769230771,0.8146692307692307,5.484615384615385,-5.514923076923076,0.5461538461538461,0.12246076923076926,0.09401667230769224,0.23232227484615386,0.19013769230769237,0.47211923076923074,131.17185384615388,245642.36923076923,3.9384615384615387
Felix Snow,0.6894509803921571,0.6054705882352938,4.764705882352941,-7.110588235294117,0.45098039215686275,0.0980294117647059,0.2530435294117647,0.018392417843137245,0.14386470588235295,0.4180392156862746,121.03845098039214,191734.3725490196,4.019607843137255
Fever High,0.7051818181818181,0.8390909090909091,4.7272727272727275,-5.7135454545454545,0.7272727272727273,0.046036363636363646,0.028053881818181824,0.061812161818181825,0.08401818181818183,0.7777272727272727,135.98945454545452,197909.54545454544,4.0
Flor,0.23007815942789242,0.6568290130435693,5.211033492558743,-23.013330590606977,0.658779026424055,0.15714979705662596,0.5548904668556202,0.6272167967001846,0.5100697131181565,0.050142198194215615,99.7978339453836,157198.6318855786,3.553220863130574
Flybear,0.5665,0.6739999999999999,5.5,-6.294,1.0,0.16015000000000001,0.23457999999999998,0.41735,0.48075,0.43674999999999997,138.60424999999998,201460.0,4.25
Foy Vance,0.48055725190839704,0.3935557251908397,5.320610687022901,-10.15720610687023,0.9465648854961832,0.05800610687022902,0.5901389312977104,0.01647963160305344,0.3020152671755727,0.3558053435114503,112.28668702290072,268496.0610687023,3.7099236641221376
Freddy Verano,0.7319692307692307,0.7586461538461533,4.953846153846154,-5.195692307692309,0.5692307692307692,0.07303230769230766,0.08085006153846154,0.03941813169230771,0.16145692307692305,0.5153538461538462,122.51223076923078,211189.0153846154,4.0
Full,0.7227333333333334,0.5540444444444445,4.8,-7.346133333333333,0.7333333333333333,0.12261111111111116,0.2826844444444445,6.295488888888888e-05,0.14533333333333334,0.5414666666666668,113.30906666666665,203766.13333333333,4.0
Gallant,0.6454137931034484,0.6073965517241379,5.327586206896552,-6.491965517241377,0.6896551724137931,0.07276034482758617,0.2860443103448276,0.01982329275862069,0.1795810344827586,0.47841379310344834,115.3489482758621,191871.39655172414,3.8275862068965516
Gemellini,0.706875,0.8076249999999999,5.5,-4.960875000000001,0.75,0.137125,0.040046874999999996,0.14824646249999998,0.1728875,0.301625,127.99674999999999,351812.875,4.0
Giovanni James,0.3353451100244507,0.142637793398533,5.075488997555012,-20.57790372860633,0.7099633251833741,0.07005791564792181,0.9552631418092932,0.20053134461491443,0.27230485941320204,0.22107720048899798,103.17663508557445,171631.05042787286,3.5871026894865525
Grace Risch,0.6494615384615384,0.6024615384615384,4.461538461538462,-7.549948717948717,0.5384615384615384,0.06365641025641026,0.34120000000000006,0.024610485897435894,0.22320512820512825,0.5785205128205126,110.33564102564101,233643.71794871794,3.9743589743589745
Greg Holden,0.4832954545454546,0.5622272727272729,4.045454545454546,-8.314522727272726,0.9772727272727273,0.03825454545454546,0.3979977272727273,0.0017966379545454546,0.15438863636363637,0.39614772727272723,122.35209090909092,222075.47727272726,3.8181818181818183
HIZAKI,0.2968571428571428,0.8477142857142856,6.642857142857143,-3.8725,0.2857142857142857,0.06870000000000001,0.11040851500000001,0.7320500000000001,0.22307857142857143,0.2545428571428571,120.13585714285715,278510.5,3.7857142857142856
Havana Maestros,0.6772680722891572,0.8080512048192772,6.162650602409639,-5.420406626506024,0.5602409638554217,0.1418960843373495,0.07347921385542162,0.07866035415662657,0.280747891566265,0.5759578313253012,128.31610240963857,213861.18373493975,4.0120481927710845
Hugo,0.6439473684210526,0.6414385964912279,5.368421052631579,-7.163947368421055,0.6666666666666666,0.055633333333333326,0.14591052631578955,0.03463955228070176,0.14122456140350884,0.4889649122807016,128.85859649122807,213825.33333333334,4.0
Hundred Waters,0.6573333333333334,0.5605,5.083333333333333,-7.103333333333334,0.9166666666666666,0.042083333333333334,0.221915,0.310492,0.19756666666666667,0.4116249999999999,121.28533333333333,207631.41666666666,3.9166666666666665
Icarus,0.5419024390243903,0.6563231707317071,5.969512195121951,-6.579146341463416,0.5182926829268293,0.060673170731707304,0.36191315853658534,0.02449411042682927,0.21572317073170727,0.43234085365853664,119.21790853658524,209863.86585365853,3.9878048780487805
Ida Paul,0.38987654320987647,0.31192098765432097,4.62962962962963,-17.939543209876554,0.5432098765432098,0.05830864197530863,0.6871271604938274,0.46872478518518484,0.21067901234567904,0.32792592592592595,105.98223456790123,313934.83950617287,3.617283950617284
Ilta,0.3879245283018869,0.17705660377358487,3.69811320754717,-16.607528301886795,0.5283018867924528,0.03990377358490567,0.8522452830188678,0.4925883018867924,0.11782075471698115,0.14703584905660377,108.80230188679243,254788.4716981132,3.8867924528301887
In Stereo,0.6722727272727272,0.8434848484848485,5.7272727272727275,-5.057030303030302,0.6363636363636364,0.16549090909090905,0.18226060606060607,0.004944746666666667,0.22927878787878786,0.6520303030303031,122.18772727272729,194116.81818181818,3.9393939393939394
Indecent Obsession,0.52089,0.6741946666666667,6.033333333333333,-11.635799999999998,0.6333333333333333,0.057533333333333346,0.20723523333333332,0.091333123,0.2592333333333333,0.47574000000000005,112.4904,233148.9,3.7
Indian Askin,0.5474799999999999,0.71132,5.08,-9.065920000000002,0.52,0.071888,0.12625371999999996,0.28645104800000004,0.26293600000000006,0.63208,127.06587999999999,218411.64,4.0
Irama,0.6477333333333333,0.6923999999999999,5.533333333333333,-6.591966666666666,0.8,0.07673,0.25932366666666673,2.5061999999999998e-05,0.17207666666666663,0.4631300000000001,111.06009999999999,199836.06666666668,3.966666666666667
JCY,0.5419024390243903,0.6563231707317071,5.969512195121951,-6.579146341463416,0.5182926829268293,0.060673170731707304,0.36191315853658534,0.02449411042682927,0.21572317073170727,0.43234085365853664,119.21790853658524,209863.86585365853,3.9878048780487805
JOHS,0.6187211538461539,0.653786378205128,4.355769230769231,-9.608985576923075,0.8333333333333334,0.07305689102564096,0.6425478044871796,0.1110484885897436,0.25541538461538454,0.8103173076923069,128.15011217948722,171925.5496794872,3.871794871794872
Jaider White,0.6949090909090908,0.7811818181818182,6.636363636363637,-5.725363636363636,0.6363636363636364,0.10732727272727272,0.23502363636363635,1.3754545454545454e-06,0.33985454545454546,0.705,101.09109090909092,226460.63636363635,4.090909090909091
Janji,0.5551,0.7743,5.4,-5.9641,0.6,0.06257,0.044007000000000004,0.30010427,0.17089000000000001,0.3037,122.59170000000002,207636.6,4.0
Jay Style,0.7430000000000001,0.7073030303030302,7.303030303030303,-6.03551515151515,0.18181818181818182,0.08084848484848485,0.04996718181818181,0.1077658787878788,0.19612727272727273,0.4803030303030302,125.85215151515152,256755.27272727274,4.0
JayAge,0.4855925925925926,0.39118518518518525,5.962962962962963,-10.862074074074073,0.7407407407407407,0.07045555555555555,0.6256444444444446,0.02959396407407408,0.2100888888888889,0.2936962962962962,100.3522222222222,249774.8148148148,3.7037037037037037
Jazztronik,0.6211124031007751,0.6538868217054267,5.825581395348837,-9.460825581395344,0.562015503875969,0.06238255813953488,0.3624658062015505,0.4984775341472868,0.14297209302325578,0.5350620155038759,116.51745348837208,321028.38372093026,3.949612403100775
Jey M,0.7626363636363636,0.7222727272727273,5.363636363636363,-5.409,0.7272727272727273,0.1753272727272727,0.26539999999999997,0.004851962727272728,0.1767181818181818,0.5513636363636364,143.81363636363633,209880.27272727274,4.090909090909091
Jonathan Roy,0.5959047619047619,0.6612380952380952,5.619047619047619,-6.154619047619047,0.8571428571428571,0.0473047619047619,0.23132209523809516,0.003102735238095238,0.12756666666666666,0.5669999999999998,114.87966666666667,213510.52380952382,3.857142857142857
